path,role,action,reason,size,ext,module,imported_by
Reasoning/career/__init__.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,144,.py,Reasoning.career,3
Reasoning/career/baseline_engine.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,2520,.py,Reasoning.career.baseline_engine,3
Reasoning/career/career_provider.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,1397,.py,Reasoning.career.career_provider,3
Reasoning/comparison_reasoning_engine.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,15575,.py,Reasoning.comparison_reasoning_engine,2
Reasoning/composition/__init__.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,177,.py,Reasoning.composition,8
Reasoning/composition/career_identity_enricher.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,9502,.py,Reasoning.composition.career_identity_enricher,1
Reasoning/composition/executive_brief.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,15199,.py,Reasoning.composition.executive_brief,8
Reasoning/composition/fantasy_context_enricher.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,895,.py,Reasoning.composition.fantasy_context_enricher,1
Reasoning/evidence/__init__.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,35,.py,Reasoning.evidence,4
Reasoning/evidence/evidence_bundle.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,254,.py,Reasoning.evidence.evidence_bundle,2
Reasoning/evidence/evidence_fusion.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,395,.py,Reasoning.evidence.evidence_fusion,1
Reasoning/evidence/evidence_merger.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,205,.py,Reasoning.evidence.evidence_merger,1
Reasoning/evidence/evidence_normalizer.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,383,.py,Reasoning.evidence.evidence_normalizer,1
Reasoning/models/__init__.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,35,.py,Reasoning.models,11
Reasoning/models/confidence.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,188,.py,Reasoning.models.confidence,2
Reasoning/models/evidence_reference.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,333,.py,Reasoning.models.evidence_reference,1
Reasoning/models/finding.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,488,.py,Reasoning.models.finding,1
Reasoning/models/player_assessment.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,2697,.py,Reasoning.models.player_assessment,3
Reasoning/models/player_profile.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,1042,.py,Reasoning.models.player_profile,7
Reasoning/primitives/__init__.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,35,.py,Reasoning.primitives,11
Reasoning/primitives/assessment_engine.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,373,.py,Reasoning.primitives.assessment_engine,1
Reasoning/primitives/asset_assessor.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,527,.py,Reasoning.primitives.asset_assessor,2
Reasoning/primitives/finding_builder.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,388,.py,Reasoning.primitives.finding_builder,1
Reasoning/primitives/player_assessment_builder.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,5148,.py,Reasoning.primitives.player_assessment_builder,2
Reasoning/primitives/player_assessor.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,4758,.py,Reasoning.primitives.player_assessor,5
Reasoning/primitives/player_context_builder.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,2048,.py,Reasoning.primitives.player_context_builder,3
Reasoning/primitives/player_evidence_interpreter.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,1659,.py,Reasoning.primitives.player_evidence_interpreter,2
Reasoning/primitives/player_narrative_builder.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,1752,.py,Reasoning.primitives.player_narrative_builder,1
Reasoning/reasoning_context.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,170,.py,Reasoning.reasoning_context,1
Reasoning/reasoning_engine.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,1867,.py,Reasoning.reasoning_engine,10
Reasoning/reasoning_registry.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,639,.py,Reasoning.reasoning_registry,2
Reasoning/reasoning_request.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,193,.py,Reasoning.reasoning_request,4
Reasoning/team_reasoning_engine.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,8422,.py,Reasoning.team_reasoning_engine,2
Scout.bat,ROOT_OR_MISC,KEEP_ACTIVE,Active source/config/documentation candidate.,1064,.bat,,
Scout/README.md,DOC,KEEP_ACTIVE,Active source/config/documentation candidate.,1904,.md,,
Scout/__init__.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,0,.py,Scout,56
Scout/app.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,68696,.py,Scout.app,13
Scout/conversation/__init__.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,241,.py,Scout.conversation,46
Scout/conversation/composition.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,8850,.py,Scout.conversation.composition,14
Scout/conversation/context.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,3691,.py,Scout.conversation.context,20
Scout/conversation/player_route_hotfix.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,1366,.py,Scout.conversation.player_route_hotfix,10
Scout/conversation/responses.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,2227,.py,Scout.conversation.responses,14
Scout/conversation/router.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,81530,.py,Scout.conversation.router,39
Scout/run_scout.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,3791,.py,Scout.run_scout,5
Scout/stop_scout_windows.py,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,1897,.py,Scout.stop_scout_windows,4
Scout/ui_action_repair.js,SCOUT,KEEP_ACTIVE,Active source/config/documentation candidate.,3827,.js,,
Sports/__init__.py,SPORTS,KEEP_ACTIVE,Active source/config/documentation candidate.,343,.py,Sports,5
Sports/registry.py,SPORTS,KEEP_ACTIVE,Active source/config/documentation candidate.,5790,.py,Sports.registry,5
Stop Scout Port 8765.bat,ROOT_OR_MISC,KEEP_ACTIVE,Active source/config/documentation candidate.,418,.bat,,
Tools/athena_housekeeper.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,6437,.py,Tools.athena_housekeeper,0
Tools/athena_studio.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,86564,.py,Tools.athena_studio,0
Tools/audit_evidence_paths.py,AUDIT_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,14399,.py,Tools.audit_evidence_paths,0
Tools/audit_file_usefulness.py,AUDIT_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,9340,.py,Tools.audit_file_usefulness,0
Tools/build_public_hockey_knowledge_packs.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,1161,.py,Tools.build_public_hockey_knowledge_packs,0
Tools/build_scout_exe.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,1495,.py,Tools.build_scout_exe,0
Tools/check_scout_port.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,520,.py,Tools.check_scout_port,0
Tools/cleanup_3g_phase1_runtime.py,CLEANUP_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,2069,.py,Tools.cleanup_3g_phase1_runtime,0
Tools/cleanup_3g_phase2_residue.py,CLEANUP_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,6544,.py,Tools.cleanup_3g_phase2_residue,0
Tools/cleanup_3g_phase3_final_hygiene.py,CLEANUP_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,9068,.py,Tools.cleanup_3g_phase3_final_hygiene,0
Tools/cleanup_acceptance_pathway_residue.py,CLEANUP_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,3260,.py,Tools.cleanup_acceptance_pathway_residue,0
Tools/cleanup_athena_leftovers.py,CLEANUP_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,6166,.py,Tools.cleanup_athena_leftovers,0
Tools/cleanup_one_click_workspace_guard.py,CLEANUP_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,1070,.py,Tools.cleanup_one_click_workspace_guard,0
Tools/cleanup_repository_noise.py,CLEANUP_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,3999,.py,Tools.cleanup_repository_noise,0
Tools/cleanup_safe_repository_noise.py,CLEANUP_TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,3472,.py,Tools.cleanup_safe_repository_noise,0
Tools/launch_scout.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,2685,.py,Tools.launch_scout,0
Tools/launch_scout_fresh.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,2668,.py,Tools.launch_scout_fresh,0
Tools/patch_scout_app_for_ui_actions.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,1412,.py,Tools.patch_scout_app_for_ui_actions,0
Tools/patch_scout_app_inline_ui_actions.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,4900,.py,Tools.patch_scout_app_inline_ui_actions,0
Tools/query_context_intelligence.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,1382,.py,Tools.query_context_intelligence,0
Tools/query_player_intelligence.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,978,.py,Tools.query_player_intelligence,0
Tools/query_public_hockey_knowledge.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,1423,.py,Tools.query_public_hockey_knowledge,0
Tools/register_public_hockey_sources.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,1334,.py,Tools.register_public_hockey_sources,0
Tools/runtime_cleanup.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,5089,.py,Tools.runtime_cleanup,2
Tools/stop_scout.py,TOOL,KEEP_ACTIVE,Active source/config/documentation candidate.,1727,.py,Tools.stop_scout,0
__init__.py,ROOT_OR_MISC,KEEP_ACTIVE,Active source/config/documentation candidate.,916,.py,,
scout.js,ROOT_OR_MISC,KEEP_ACTIVE,Active source/config/documentation candidate.,21214,.js,,
docs/ATHENA_ALPHA_UX_LOCKDOWN_v0.5.0-drop4e5.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1776,.md,,
docs/Canonical Knowledge Model.md,DOC,KEEP_DOC,Project documentation/audit artifact.,10361,.md,,
docs/Canonical Transaction Engine.md,DOC,KEEP_DOC,Project documentation/audit artifact.,2541,.md,,
docs/EVIDENCE_PATH_AUDIT_v0.5.5.5.19.md,DOC,KEEP_DOC,Project documentation/audit artifact.,17963,.md,,
docs/EVIDENCE_TRACEABILITY_AUDIT_v0.5.5.5.20.md,DOC,KEEP_DOC,Project documentation/audit artifact.,10738,.md,,
docs/Event and Impact Model Specification.md,DOC,KEEP_DOC,Project documentation/audit artifact.,4836,.md,,
docs/FILE_USEFULNESS_AUDIT_v0.5.5.5.21.md,DOC,KEEP_DOC,Project documentation/audit artifact.,20327,.md,,
docs/FILE_USEFULNESS_INVENTORY_v0.5.5.5.21.csv,DOC,KEEP_DOC,Project documentation/audit artifact.,149210,.csv,,
docs/Fantrax,DOC,KEEP_DOC,Project documentation/audit artifact.,0,[none],,
docs/Fantrax Cookie Auth and Team Rosters.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1626,.md,,
docs/Fantrax Live Player Pool.md,DOC,KEEP_DOC,Project documentation/audit artifact.,3584,.md,,
docs/Fantrax Player Export Contract Import.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1259,.md,,
docs/Fantrax Player Stats Fetch.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1491,.md,,
docs/Fantrax Provider 2.0.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1811,.md,,
docs/Fantrax Provider Validation Harness.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1487,.md,,
docs/Knowledge Enrichment Plan.md,DOC,KEEP_DOC,Project documentation/audit artifact.,4739,.md,,
docs/Knowledge Model Implementation Roadmap.md,DOC,KEEP_DOC,Project documentation/audit artifact.,6231,.md,,
docs/Live Fantrax Contract Parser Fix.md,DOC,KEEP_DOC,Project documentation/audit artifact.,894,.md,,
docs/PROGRAM_STRUCTURE_DIRECTION_v0.5.5.5.19.md,DOC,KEEP_DOC,Project documentation/audit artifact.,2375,.md,,
docs/Platform Configuration Framework.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1097,.md,,
docs/Platform Vocabulary.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1431,.md,,
docs/Player Bio Enrichment.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1733,.md,,
docs/Player Contract Enrichment.md,DOC,KEEP_DOC,Project documentation/audit artifact.,2178,.md,,
docs/Player Identity Resolver.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1678,.md,,
docs/Player Pool Master Correction.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1275,.md,,
docs/Player Production Import.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1106,.md,,
docs/Player Production NHL Enrichment.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1046,.md,,
docs/Provider Completion Plan.md,DOC,KEEP_DOC,Project documentation/audit artifact.,2000,.md,,
docs/REPOSITORY_NOISE_AND_CONSOLIDATION_AUDIT_v0.5.5.5.20.md,DOC,KEEP_DOC,Project documentation/audit artifact.,4645,.md,,
docs/Repository Cleanup Baseline.md,DOC,KEEP_DOC,Project documentation/audit artifact.,2424,.md,,
docs/SCOUT_ROUTE_MAP_v0.5.5.5.18.md,DOC,KEEP_DOC,Project documentation/audit artifact.,5756,.md,,
docs/Transaction Pipeline.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1111,.md,,
docs/Valuation Engine Specification.md,DOC,KEEP_DOC,Project documentation/audit artifact.,7427,.md,,
docs/architecture.md,DOC,KEEP_DOC,Project documentation/audit artifact.,589,.md,,
docs/data_model.md,DOC,KEEP_DOC,Project documentation/audit artifact.,23,.md,,
docs/pipeline.md,DOC,KEEP_DOC,Project documentation/audit artifact.,27,.md,,
docs/products/AI Content Platform.md,DOC,KEEP_DOC,Project documentation/audit artifact.,568,.md,,
docs/products/Fantasy Sports Intelligence.md,DOC,KEEP_DOC,Project documentation/audit artifact.,963,.md,,
docs/products/Public Sports Intelligence.md,DOC,KEEP_DOC,Project documentation/audit artifact.,670,.md,,
docs/provider_spec.md,DOC,KEEP_DOC,Project documentation/audit artifact.,27,.md,,
docs/v0.4.3,DOC,KEEP_DOC,Project documentation/audit artifact.,0,.3,,
docs/v0.4.3 Scout Connection Context Routing.md,DOC,KEEP_DOC,Project documentation/audit artifact.,1951,.md,,
docs/v0.4.4 Scout Port and Version Fix.md,DOC,KEEP_DOC,Project documentation/audit artifact.,600,.md,,
Tests/core_self_test.py,TEST,KEEP_TEST,Regression/acceptance test.,1298,.py,Tests.core_self_test,0
Tests/fixtures/fake_build_player_master.py,TEST,KEEP_TEST,Regression/acceptance test.,271,.py,Tests.fixtures.fake_build_player_master,0
Tests/fixtures/fake_build_player_pool.py,TEST,KEEP_TEST,Regression/acceptance test.,274,.py,Tests.fixtures.fake_build_player_pool,0
Tests/fixtures/fake_fetch_partial_fantrax.py,TEST,KEEP_TEST,Regression/acceptance test.,511,.py,Tests.fixtures.fake_fetch_partial_fantrax,0
Tests/test_asset_registry.py,TEST,KEEP_TEST,Regression/acceptance test.,18,.py,Tests.test_asset_registry,0
Tests/test_team_direction.py,TEST,KEEP_TEST,Regression/acceptance test.,18,.py,Tests.test_team_direction,0
Tests/test_team_profile.py,TEST,KEEP_TEST,Regression/acceptance test.,18,.py,Tests.test_team_profile,0
Tests/validate_3g_phase1_runtime_hygiene.py,TEST,KEEP_TEST,Regression/acceptance test.,4061,.py,Tests.validate_3g_phase1_runtime_hygiene,0
Tests/validate_3g_phase2_residue_cleanup.py,TEST,KEEP_TEST,Regression/acceptance test.,4261,.py,Tests.validate_3g_phase2_residue_cleanup,0
Tests/validate_3g_phase3_final_hygiene.py,TEST,KEEP_TEST,Regression/acceptance test.,5840,.py,Tests.validate_3g_phase3_final_hygiene,0
Tests/validate_4e2_epic_completion.py,TEST,KEEP_TEST,Regression/acceptance test.,3437,.py,Tests.validate_4e2_epic_completion,0
Tests/validate_4e2_player_reasoning.py,TEST,KEEP_TEST,Regression/acceptance test.,4385,.py,Tests.validate_4e2_player_reasoning,0
Tests/validate_acceptance_display_and_analysis_hotfix.py,TEST,KEEP_TEST,Regression/acceptance test.,3162,.py,Tests.validate_acceptance_display_and_analysis_hotfix,0
Tests/validate_acceptance_pathway_cleanup.py,TEST,KEEP_TEST,Regression/acceptance test.,2849,.py,Tests.validate_acceptance_pathway_cleanup,0
Tests/validate_acceptance_repository_cleanup_v055514.py,TEST,KEEP_TEST,Regression/acceptance test.,3621,.py,Tests.validate_acceptance_repository_cleanup_v055514,0
Tests/validate_aligned_055513_patch.py,TEST,KEEP_TEST,Regression/acceptance test.,1696,.py,Tests.validate_aligned_055513_patch,0
Tests/validate_alpha_launch_experience.py,TEST,KEEP_TEST,Regression/acceptance test.,7796,.py,Tests.validate_alpha_launch_experience,0
Tests/validate_athena_connect.py,TEST,KEEP_TEST,Regression/acceptance test.,5781,.py,Tests.validate_athena_connect,0
Tests/validate_athena_foundation.py,TEST,KEEP_TEST,Regression/acceptance test.,4191,.py,Tests.validate_athena_foundation,0
Tests/validate_athena_provider_registry_connect.py,TEST,KEEP_TEST,Regression/acceptance test.,6140,.py,Tests.validate_athena_provider_registry_connect,0
Tests/validate_athena_studio.py,TEST,KEEP_TEST,Regression/acceptance test.,1612,.py,Tests.validate_athena_studio,0
Tests/validate_athena_studio_beta_ui.py,TEST,KEEP_TEST,Regression/acceptance test.,3899,.py,Tests.validate_athena_studio_beta_ui,0
Tests/validate_athena_studio_operations_console.py,TEST,KEEP_TEST,Regression/acceptance test.,5234,.py,Tests.validate_athena_studio_operations_console,0
Tests/validate_athena_studio_phase1.py,TEST,KEEP_TEST,Regression/acceptance test.,3508,.py,Tests.validate_athena_studio_phase1,0
Tests/validate_athena_studio_phase2.py,TEST,KEEP_TEST,Regression/acceptance test.,3255,.py,Tests.validate_athena_studio_phase2,0
Tests/validate_athena_studio_pif_inspector.py,TEST,KEEP_TEST,Regression/acceptance test.,1937,.py,Tests.validate_athena_studio_pif_inspector,0
Tests/validate_athena_studio_tile_ui.py,TEST,KEEP_TEST,Regression/acceptance test.,3698,.py,Tests.validate_athena_studio_tile_ui,0
Tests/validate_athena_studio_toolbar.py,TEST,KEEP_TEST,Regression/acceptance test.,3599,.py,Tests.validate_athena_studio_toolbar,0
Tests/validate_athena_sync.py,TEST,KEEP_TEST,Regression/acceptance test.,5650,.py,Tests.validate_athena_sync,0
Tests/validate_capability_based_sync.py,TEST,KEEP_TEST,Regression/acceptance test.,8184,.py,Tests.validate_capability_based_sync,0
Tests/validate_clean_baseline.py,TEST,KEEP_TEST,Regression/acceptance test.,4314,.py,Tests.validate_clean_baseline,0
Tests/validate_comparison_reasoning_engine.py,TEST,KEEP_TEST,Regression/acceptance test.,6207,.py,Tests.validate_comparison_reasoning_engine,0
Tests/validate_context_graph_foundation.py,TEST,KEEP_TEST,Regression/acceptance test.,3346,.py,Tests.validate_context_graph_foundation,0
Tests/validate_context_graph_historical_integration.py,TEST,KEEP_TEST,Regression/acceptance test.,5204,.py,Tests.validate_context_graph_historical_integration,0
Tests/validate_context_intelligence_profiles.py,TEST,KEEP_TEST,Regression/acceptance test.,6640,.py,Tests.validate_context_intelligence_profiles,0
Tests/validate_cross_domain_event_impact.py,TEST,KEEP_TEST,Regression/acceptance test.,5558,.py,Tests.validate_cross_domain_event_impact,0
Tests/validate_cross_sport_reasoning_engine.py,TEST,KEEP_TEST,Regression/acceptance test.,5385,.py,Tests.validate_cross_sport_reasoning_engine,0
Tests/validate_debug_download_and_credentials.py,TEST,KEEP_TEST,Regression/acceptance test.,5312,.py,Tests.validate_debug_download_and_credentials,0
Tests/validate_debug_export.py,TEST,KEEP_TEST,Regression/acceptance test.,3948,.py,Tests.validate_debug_export,0
Tests/validate_diagnostics_log_export_workflow.py,TEST,KEEP_TEST,Regression/acceptance test.,2511,.py,Tests.validate_diagnostics_log_export_workflow,0
Tests/validate_diagnostics_recovery.py,TEST,KEEP_TEST,Regression/acceptance test.,6046,.py,Tests.validate_diagnostics_recovery,0
Tests/validate_engine_namespace.py,TEST,KEEP_TEST,Regression/acceptance test.,3734,.py,Tests.validate_engine_namespace,0
Tests/validate_epic4_acceptance_suite.py,TEST,KEEP_TEST,Regression/acceptance test.,15870,.py,Tests.validate_epic4_acceptance_suite,0
Tests/validate_event_acquisition_engine.py,TEST,KEEP_TEST,Regression/acceptance test.,4472,.py,Tests.validate_event_acquisition_engine,0
Tests/validate_event_confidence_source_corroboration.py,TEST,KEEP_TEST,Regression/acceptance test.,6256,.py,Tests.validate_event_confidence_source_corroboration,0
Tests/validate_event_discovery_feed_registry.py,TEST,KEEP_TEST,Regression/acceptance test.,6560,.py,Tests.validate_event_discovery_feed_registry,0
Tests/validate_event_intelligence_foundation.py,TEST,KEEP_TEST,Regression/acceptance test.,457,.py,Tests.validate_event_intelligence_foundation,0
Tests/validate_event_registry_source_intelligence.py,TEST,KEEP_TEST,Regression/acceptance test.,7635,.py,Tests.validate_event_registry_source_intelligence,0
Tests/validate_event_summarization_engine.py,TEST,KEEP_TEST,Regression/acceptance test.,3682,.py,Tests.validate_event_summarization_engine,0
Tests/validate_event_timeline_intelligence.py,TEST,KEEP_TEST,Regression/acceptance test.,6783,.py,Tests.validate_event_timeline_intelligence,0
Tests/validate_evidence_chain_engine.py,TEST,KEEP_TEST,Regression/acceptance test.,3602,.py,Tests.validate_evidence_chain_engine,0
Tests/validate_evidence_path_audit_v055519.py,TEST,KEEP_TEST,Regression/acceptance test.,2698,.py,Tests.validate_evidence_path_audit_v055519,0
Tests/validate_evidence_traceability_audit_v055520.py,TEST,KEEP_TEST,Regression/acceptance test.,3591,.py,Tests.validate_evidence_traceability_audit_v055520,0
Tests/validate_explainable_intelligence_pipeline.py,TEST,KEEP_TEST,Regression/acceptance test.,4878,.py,Tests.validate_explainable_intelligence_pipeline,0
Tests/validate_fantrax_auth_secret_classification.py,TEST,KEEP_TEST,Regression/acceptance test.,3375,.py,Tests.validate_fantrax_auth_secret_classification,0
Tests/validate_fantrax_header_auth_integration.py,TEST,KEEP_TEST,Regression/acceptance test.,4389,.py,Tests.validate_fantrax_header_auth_integration,0
Tests/validate_fantrax_provider.py,TEST,KEEP_TEST,Regression/acceptance test.,14271,.py,Tests.validate_fantrax_provider,0
Tests/validate_fantrax_provider_adapter.py,TEST,KEEP_TEST,Regression/acceptance test.,5002,.py,Tests.validate_fantrax_provider_adapter,0
Tests/validate_fantrax_secret_persistence.py,TEST,KEEP_TEST,Regression/acceptance test.,6337,.py,Tests.validate_fantrax_secret_persistence,0
Tests/validate_file_usefulness_audit_v055521.py,TEST,KEEP_TEST,Regression/acceptance test.,2540,.py,Tests.validate_file_usefulness_audit_v055521,0
Tests/validate_historical_comparison_engine.py,TEST,KEEP_TEST,Regression/acceptance test.,4798,.py,Tests.validate_historical_comparison_engine,0
Tests/validate_historical_explainability.py,TEST,KEEP_TEST,Regression/acceptance test.,3523,.py,Tests.validate_historical_explainability,0
Tests/validate_historical_graph_bridge.py,TEST,KEEP_TEST,Regression/acceptance test.,4287,.py,Tests.validate_historical_graph_bridge,0
Tests/validate_historical_intelligence.py,TEST,KEEP_TEST,Regression/acceptance test.,3939,.py,Tests.validate_historical_intelligence,0
Tests/validate_historical_intelligence_graph_bridge.py,TEST,KEEP_TEST,Regression/acceptance test.,5234,.py,Tests.validate_historical_intelligence_graph_bridge,0
Tests/validate_historical_snapshot_foundation.py,TEST,KEEP_TEST,Regression/acceptance test.,4663,.py,Tests.validate_historical_snapshot_foundation,0
Tests/validate_historical_trend_synthesis.py,TEST,KEEP_TEST,Regression/acceptance test.,4540,.py,Tests.validate_historical_trend_synthesis,0
Tests/validate_knowledge_events_imports.py,TEST,KEEP_TEST,Regression/acceptance test.,2858,.py,Tests.validate_knowledge_events_imports,0
Tests/validate_live_event_filtering_and_analytical_routing_v055516.py,TEST,KEEP_TEST,Regression/acceptance test.,3026,.py,Tests.validate_live_event_filtering_and_analytical_routing_v055516,0
Tests/validate_live_event_reasoning.py,TEST,KEEP_TEST,Regression/acceptance test.,4387,.py,Tests.validate_live_event_reasoning,0
Tests/validate_live_event_source_integration.py,TEST,KEEP_TEST,Regression/acceptance test.,4778,.py,Tests.validate_live_event_source_integration,0
Tests/validate_multi_sport_intelligence_foundation.py,TEST,KEEP_TEST,Regression/acceptance test.,4598,.py,Tests.validate_multi_sport_intelligence_foundation,0
Tests/validate_multi_sport_provider_connectors.py,TEST,KEEP_TEST,Regression/acceptance test.,4392,.py,Tests.validate_multi_sport_provider_connectors,1
Tests/validate_multi_sport_scout_routing.py,TEST,KEEP_TEST,Regression/acceptance test.,3122,.py,Tests.validate_multi_sport_scout_routing,0
Tests/validate_multisource_evidence_fusion.py,TEST,KEEP_TEST,Regression/acceptance test.,5443,.py,Tests.validate_multisource_evidence_fusion,0
Tests/validate_official_nhl_feed_connectors.py,TEST,KEEP_TEST,Regression/acceptance test.,5445,.py,Tests.validate_official_nhl_feed_connectors,0
Tests/validate_one_click_fantrax_connect.py,TEST,KEEP_TEST,Regression/acceptance test.,6363,.py,Tests.validate_one_click_fantrax_connect,0
Tests/validate_one_click_workspace_guard.py,TEST,KEEP_TEST,Regression/acceptance test.,3645,.py,Tests.validate_one_click_workspace_guard,0
Tests/validate_partial_sync_degradation.py,TEST,KEEP_TEST,Regression/acceptance test.,6743,.py,Tests.validate_partial_sync_degradation,0
Tests/validate_pif1_build001.py,TEST,KEEP_TEST,Regression/acceptance test.,2038,.py,Tests.validate_pif1_build001,0
Tests/validate_pif1_build002.py,TEST,KEEP_TEST,Regression/acceptance test.,3188,.py,Tests.validate_pif1_build002,0
Tests/validate_pif1_build003.py,TEST,KEEP_TEST,Regression/acceptance test.,2944,.py,Tests.validate_pif1_build003,0
Tests/validate_pif1_build004.py,TEST,KEEP_TEST,Regression/acceptance test.,3193,.py,Tests.validate_pif1_build004,0
Tests/validate_player_assessment_models.py,TEST,KEEP_TEST,Regression/acceptance test.,258,.py,Tests.validate_player_assessment_models,0
Tests/validate_player_assessment_reasoning.py,TEST,KEEP_TEST,Regression/acceptance test.,1621,.py,Tests.validate_player_assessment_reasoning,0
Tests/validate_player_context.py,TEST,KEEP_TEST,Regression/acceptance test.,289,.py,Tests.validate_player_context,0
Tests/validate_player_intelligence_foundation.py,TEST,KEEP_TEST,Regression/acceptance test.,3629,.py,Tests.validate_player_intelligence_foundation,0
Tests/validate_player_narrative.py,TEST,KEEP_TEST,Regression/acceptance test.,401,.py,Tests.validate_player_narrative,0
Tests/validate_player_reasoning_engine.py,TEST,KEEP_TEST,Regression/acceptance test.,432,.py,Tests.validate_player_reasoning_engine,0
Tests/validate_provider_foundation.py,TEST,KEEP_TEST,Regression/acceptance test.,5396,.py,Tests.validate_provider_foundation,0
Tests/validate_public_analyst_composition_v055511.py,TEST,KEEP_TEST,Regression/acceptance test.,2980,.py,Tests.validate_public_analyst_composition_v055511,0
